Cluster,Country,Sum,Mean,Std,Max,Min,Median
1,Moldova,26607,950.25,368.0637651076036,1607,195,951.5
1,Monaco,273,9.75,7.466592261534038,29,1,8.0
1,Mongolia,332,11.857142857142858,15.017802486861768,50,0,4.5
1,Montenegro,14709,525.3214285714286,169.09805473866965,874,182,546.0
1,Morocco,127783,4563.678571428572,1054.1771955054849,6195,2526,4649.0
1,Mozambique,2948,105.28571428571429,43.437359873779535,252,52,101.0
1,Namibia,1222,43.642857142857146,20.378300524703533,99,11,45.5
1,Nepal,62458,2230.6428571428573,765.8589084974253,3517,502,2237.5
3,Netherlands,189670,6773.928571428572,1917.4152920315423,11172,4368,6082.5
1,New Zealand,90,3.2142857142857144,2.1144501580551553,9,0,3.0
1,Nicaragua,291,10.392857142857142,26.034648260595148,80,0,0.0
1,Niger,166,5.928571428571429,5.3949810107006035,19,0,4.0
1,Nigeria,4328,154.57142857142858,54.80769652050337,300,56,152.0
1,North Macedonia,27928,997.4285714285714,266.9655864313308,1402,384,1025.5
1,Norway,14841,530.0357142857143,293.2708875631257,1680,0,540.0
1,Oman,9002,321.5,339.5785514319074,1300,0,310.5
1,Pakistan,50508,1803.857142857143,679.6446628385067,2954,807,1679.0
1,Panama,25907,925.25,244.50503668219793,1344,432,881.0
1,Papua New Guinea,42,1.5,5.0074019285527775,26,0,0.0
1,Paraguay,16963,605.8214285714286,125.5090534056109,856,359,592.5
1,Peru,60955,2176.964285714286,1783.440256029171,9284,0,2240.0
1,Philippines,48984,1749.4285714285713,361.04195186334096,2434,976,1758.0
3,Poland,612404,21871.571428571428,3590.2232926386755,27875,15002,21875.5
1,Portugal,143669,5131.035714285715,1518.006599364537,8371,2506,4861.5
1,Qatar,5983,213.67857142857142,25.661692983365047,257,164,214.0
3,Romania,210360,7512.857142857143,2244.638661249672,10269,3240,7518.5
3,Russia,575949,20569.60714285714,2499.4793137665874,24891,15886,20542.5
1,Rwanda,653,23.321428571428573,17.96097327113876,61,2,17.0
1,Saint Kitts and Nevis,1,0.03571428571428571,0.1889822365046136,1,0,0.0
1,Saint Lucia,160,5.714285714285714,5.276482714959828,20,0,4.5
1,Saint Vincent and the Grenadines,11,0.39285714285714285,0.9940297973880049,5,0,0.0
1,San Marino,576,20.571428571428573,29.765041104585627,76,0,0.0
1,Sao Tome and Principe,40,1.4285714285714286,1.9134721480532872,7,0,1.0
1,Saudi Arabia,10257,366.32142857142856,72.73394111744659,473,221,386.5
1,Senegal,332,11.857142857142858,4.889249625940764,24,3,11.5
1,Serbia,86360,3084.285714285714,1665.5311655721316,6254,802,2745.0
1,Seychelles,13,0.4642857142857143,1.1049431980420852,4,0,0.0
1,Sierra Leone,60,2.142857142857143,2.3367322183591046,8,0,1.5
1,Singapore,192,6.857142857142857,3.748721122317591,18,1,7.0
1,Slovakia,51317,1832.75,807.400980054268,3363,231,1844.5
1,Slovenia,41698,1489.2142857142858,589.8526719471351,2612,464,1555.0
1,Solomon Islands,12,0.42857142857142855,1.2889436222642405,5,0,0.0
1,Somalia,504,18.0,57.60208329565867,288,0,0.0
1,South Africa,53000,1892.857142857143,541.9931470310039,3105,772,1864.5
1,South Sudan,164,5.857142857142857,8.99264837896628,31,0,0.0
2,Spain,484296,17296.285714285714,15519.805969236575,55019,0,18543.5
1,Sri Lanka,12095,431.9642857142857,105.88445209645839,704,239,405.0
1,Sudan,2305,82.32142857142857,105.91577841097197,319,0,35.0
1,Suriname,117,4.178571428571429,2.3890734517113446,9,0,4.5
3,Sweden,97701,3489.3214285714284,4334.194829352168,15779,0,3193.0
3,Switzerland,179259,6402.107142857143,5478.730201216779,21926,0,6120.0
1,Syria,1834,65.5,11.439049429557151,88,45,68.0
1,Taiwan*,68,2.4285714285714284,1.9893898455737522,8,0,2.0
1,Tajikistan,1113,39.75,1.734721666221777,43,37,40.0
1,Tanzania,0,0.0,0.0,0,0,0.0
1,Thailand,176,6.285714285714286,3.3977895086325676,13,1,5.5
1,Timor-Leste,0,0.0,0.0,0,0,0.0
1,Togo,650,23.214285714285715,10.904831219021409,58,7,23.5
1,Trinidad and Tobago,940,33.57142857142857,27.69466932452361,126,0,27.0
1,Tunisia,36797,1314.1785714285713,910.6899319287559,3751,0,1271.0
1,Turkey,89536,3197.714285714286,1274.7339550214615,6713,2106,2552.5
4,US,3715141,132683.60714285713,36548.32795216774,196004,75559,130622.0
1,Uganda,6608,236.0,84.73881440441957,434,64,233.5
3,Ukraine,294094,10503.357142857143,2164.2617972380617,14864,6885,10264.5
1,United Arab Emirates,33821,1207.892857142857,91.78208462549243,1400,1008,1209.5
3,United Kingdom,633527,22625.964285714286,3417.2398053935485,33517,15465,22930.0
1,Uruguay,1891,67.53571428571429,25.987863467762175,135,16,68.0
1,Uzbekistan,6107,218.10714285714286,82.82571585171604,370,0,227.0
1,Vanuatu,1,0.03571428571428571,0.1889822365046136,1,0,0.0
1,Venezuela,10096,360.57142857142856,67.50551613753285,492,185,380.0
1,Vietnam,143,5.107142857142857,5.952523807809565,26,0,3.0
1,West Bank and Gaza,22244,794.4285714285714,345.34968092703105,1552,420,666.5
1,Western Sahara,0,0.0,0.0,0,0,0.0
1,Yemen,47,1.6785714285714286,2.228661306015613,8,0,1.0
1,Zambia,1254,44.785714285714285,25.709714467286837,118,4,39.5
1,Zimbabwe,1005,35.892857142857146,22.844627029719355,88,5,29.5
